residue,imf1,imf2,imf3,imf4,imf5,imf6,imf7,imf8
-0.014917180,-0.003832902,0.008021441,0.011645605,0.041812051,-0.027840397,-0.004454437,0.008042093,0.016445950
-0.014920579,0.004514748,0.005987086,0.010088099,0.041796271,-0.027371828,-0.004617335,0.008006843,0.016438918
-0.014923980,-0.010944882,0.002742842,0.008547640,0.041779102,-0.026902096,-0.004779830,0.007971555,0.016431871
-0.014927382,-0.006095272,-0.000829171,0.007025278,0.041760919,-0.026431270,-0.004941916,0.007936228,0.016424809
-0.014930784,-0.006579303,-0.004087433,0.005522060,0.041742099,-0.025959423,-0.005103589,0.007900862,0.016417733
-0.014934188,0.006223091,-0.005653367,0.004039035,0.041723018,-0.025486625,-0.005264843,0.007865459,0.016410642
-0.014937593,0.001696565,-0.004912988,0.002577251,0.041704053,-0.025012948,-0.005425672,0.007830018,0.016403537
-0.014940999,-0.008534990,-0.003680274,0.001326485,0.041685578,-0.024538464,-0.005586070,0.007794539,0.016396417
-0.014944407,-0.009574122,-0.001660810,0.000094558,0.041667972,-0.024063242,-0.005746033,0.007759023,0.016389283
-0.014947815,-0.005780419,0.000508133,-0.001121981,0.041651609,-0.023587355,-0.005905554,0.007723471,0.016382134
-0.014951225,0.003047269,0.002628544,-0.002326584,0.041636866,-0.023110873,-0.006064629,0.007687882,0.016374971
-0.014954635,0.012110095,0.004502413,-0.003522701,0.041624119,-0.022633868,-0.006223251,0.007652257,0.016367793
-0.014958047,0.012229281,0.004994691,-0.004396818,0.041613745,-0.022156411,-0.006381416,0.007616596,0.016360601
-0.014961460,0.007706342,0.005119345,-0.005264729,0.041606119,-0.021678573,-0.006539117,0.007580899,0.016353395
-0.014964874,0.003462865,0.004953306,-0.006125261,0.041601618,-0.021200426,-0.006696349,0.007545168,0.016346174
-0.014968289,-0.010579561,0.004573502,-0.006977242,0.041600618,-0.020722040,-0.006853106,0.007509401,0.016338939
-0.014971705,0.011109221,0.003448293,-0.007819501,0.041603495,-0.020243487,-0.007009384,0.007473600,0.016331689
-0.014975122,0.007521034,0.002584373,-0.008650864,0.041610626,-0.019764838,-0.007165176,0.007437765,0.016324425
-0.014978540,0.003865766,0.001770372,-0.009470162,0.041622386,-0.019286164,-0.007320477,0.007401895,0.016317147
-0.014981960,0.000130678,0.001017544,-0.010276220,0.041639152,-0.018807536,-0.007475282,0.007365993,0.016309854
-0.014985380,-0.003696967,0.000337145,-0.011067868,0.041661299,-0.018329026,-0.007629585,0.007330056,0.016302547
-0.014988802,-0.017629906,-0.000259571,-0.011843933,0.041689205,-0.017850704,-0.007783380,0.007294087,0.016295226
-0.014992225,-0.002081191,-0.000361035,-0.012603243,0.041723245,-0.017372642,-0.007936662,0.007258085,0.016287890
-0.014995649,0.008434876,-0.000454428,-0.013344627,0.041763796,-0.016894912,-0.008089425,0.007222051,0.016280541
-0.014999074,0.019003679,-0.000626617,-0.014066912,0.041811233,-0.016417584,-0.008241665,0.007185985,0.016273176
-0.015002500,0.000192597,-0.001446464,-0.014768926,0.041865933,-0.015940729,-0.008393375,0.007149887,0.016265798
-0.015005927,-0.013503011,-0.002410810,-0.015449498,0.041928272,-0.015464419,-0.008544549,0.007113758,0.016258406
-0.015009356,-0.017105791,-0.003498492,-0.016107455,0.041998627,-0.014988725,-0.008695183,0.007077598,0.016250999
-0.015012785,-0.000861648,-0.004465089,-0.016741625,0.042077373,-0.014513718,-0.008845271,0.007041407,0.016243578
-0.015016215,0.015340486,-0.005423150,-0.017350837,0.042164887,-0.014039469,-0.008994807,0.007005185,0.016236143
-0.015019647,0.011055934,-0.005929482,-0.017933918,0.042261544,-0.013566050,-0.009143786,0.006968934,0.016228694
-0.015023080,0.006572566,-0.006273439,-0.018489697,0.042367722,-0.013093531,-0.009292202,0.006932652,0.016221230
-0.015026514,-0.003154232,-0.006411887,-0.019017000,0.042483796,-0.012621984,-0.009440050,0.006896342,0.016213753
-0.015029948,-0.013169079,-0.006729871,-0.018807619,0.042331282,-0.012151481,-0.009587325,0.006860002,0.016206261
-0.015033384,-0.009329730,-0.005949423,-0.018561183,0.042189664,-0.011682091,-0.009734020,0.006823633,0.016198756
-0.015036822,-0.000746501,-0.004968194,-0.018270281,0.042059566,-0.011213887,-0.009880130,0.006787235,0.016191236
-0.015040260,0.002657151,-0.003870695,-0.017927506,0.041941609,-0.010746940,-0.010025650,0.006750810,0.016183702
-0.015043699,0.005957771,-0.002741436,-0.017525448,0.041836418,-0.010281320,-0.010170574,0.006714356,0.016176154
-0.015047139,0.003628492,-0.001061521,-0.017056698,0.041744616,-0.009817100,-0.010314896,0.006677875,0.016168592
-0.015050581,-0.003833683,0.000664084,-0.016513847,0.041666827,-0.009354350,-0.010458612,0.006641367,0.016161016
-0.015054024,0.003664788,0.002333869,-0.015889485,0.041603673,-0.008893141,-0.010601715,0.006604832,0.016153426
-0.015057467,-0.004956874,0.005020645,-0.015176205,0.041555777,-0.008433544,-0.010744201,0.006568270,0.016145823
-0.015060912,0.007150383,0.006867393,-0.014366597,0.041523764,-0.007975632,-0.010886063,0.006531681,0.016138205
-0.015064358,-0.004391484,0.007244189,-0.013453252,0.041508257,-0.007519475,-0.011027296,0.006495067,0.016130573
-0.015067805,-0.005367864,0.006928457,-0.012428760,0.041509878,-0.007065143,-0.011167895,0.006458427,0.016122927
-0.015071253,-0.010822576,0.005956046,-0.011285713,0.041529251,-0.006612709,-0.011307854,0.006421762,0.016115268
-0.015074702,-0.010414635,0.003120459,-0.009159154,0.041567000,-0.006162244,-0.011447167,0.006385072,0.016107594
-0.015078152,0.005236147,-0.000098826,-0.006909310,0.041623747,-0.005713819,-0.011585829,0.006348357,0.016099907
-0.015081603,0.015894760,-0.003464677,-0.004538858,0.041700116,-0.005267504,-0.011723835,0.006311618,0.016092205
-0.015085056,0.001440220,-0.006853990,-0.002050477,0.041796731,-0.004823372,-0.011861178,0.006274854,0.016084490
-0.015088509,-0.008417354,-0.009974765,0.000553155,0.041914214,-0.004381493,-0.011997854,0.006238067,0.016076761
-0.015091964,-0.018853813,-0.013218377,0.003838708,0.042053189,-0.003941938,-0.012133857,0.006201256,0.016069018
-0.015095419,-0.012070759,-0.013790728,0.007213127,0.042214279,-0.003504780,-0.012269182,0.006164423,0.016061261
-0.015098876,-0.005872791,-0.013864070,0.010652705,0.042398108,-0.003070088,-0.012403822,0.006127566,0.016053491
-0.015102334,-0.005090255,-0.013584909,0.014133736,0.042605298,-0.002637934,-0.012537773,0.006090687,0.016045707
-0.015105793,0.000446501,-0.013099749,0.017632513,0.042836473,-0.002208390,-0.012671028,0.006053786,0.016037909
-0.015109253,0.005907132,-0.012555094,0.021125330,0.043092257,-0.001781527,-0.012803583,0.006016863,0.016030097
-0.015112714,-0.004496120,-0.011140040,0.024588480,0.043373273,-0.001357415,-0.012935431,0.005979918,0.016022272
-0.015116176,-0.009135407,-0.010459285,0.027998256,0.043680143,-0.000936126,-0.013066568,0.005942952,0.016014432
-0.015119639,-0.008859321,-0.009641089,0.031330953,0.044013492,-0.000517731,-0.013196988,0.005905965,0.016006579
-0.015123103,0.006103789,-0.008433953,0.034562863,0.044373942,-0.000102301,-0.013326685,0.005868958,0.015998713
-0.015126569,-0.000229802,-0.005831005,0.037670279,0.044762117,0.000310092,-0.013455653,0.005831930,0.015990833
-0.015130035,-0.011865324,-0.002803866,0.040629496,0.045178641,0.000719377,-0.013583888,0.005794883,0.015982939
-0.015133503,0.011565653,0.000302183,0.043416807,0.045624135,0.001125484,-0.013711384,0.005757815,0.015975031
-0.015136971,0.010304847,0.003268572,0.046008505,0.046099225,0.001528340,-0.013838135,0.005720729,0.015967110
-0.015140441,0.019723013,0.005747695,0.048380883,0.046604533,0.001927876,-0.013964135,0.005683623,0.015959175
-0.015143912,0.020190905,0.007391947,0.050510236,0.047140682,0.002324018,-0.014089379,0.005646499,0.015951227
-0.015147383,0.015259433,0.005636559,0.051409862,0.047708296,0.002716697,-0.014213863,0.005609356,0.015943265
-0.015150856,0.006200131,0.003270521,0.052018682,0.048307997,0.003105841,-0.014337579,0.005572196,0.015935289
-0.015154330,-0.007535312,0.000865659,0.052312621,0.048940410,0.003491379,-0.014460523,0.005535017,0.015927300
-0.015157805,0.004760302,-0.002261710,0.052267606,0.049606158,0.003873240,-0.014582689,0.005497822,0.015919298
-0.015161281,-0.000177308,-0.002823785,0.051859561,0.050305864,0.004251352,-0.014704071,0.005460609,0.015911282
-0.015164758,-0.000580987,-0.000418631,0.048488018,0.051470969,0.004625645,-0.014824665,0.005423379,0.015903252
-0.015168237,-0.001177097,0.002524022,0.044742733,0.052667875,0.004996047,-0.014944464,0.005386133,0.015895209
-0.015171716,-0.006692000,0.005720020,0.040637070,0.053893802,0.005362487,-0.015063463,0.005348870,0.015887152
-0.015175196,-0.011852059,0.008885207,0.036184390,0.055145969,0.005724893,-0.015181656,0.005311592,0.015879082
-0.015178678,-0.016383635,0.013223493,0.029909992,0.056421596,0.006083195,-0.015299039,0.005274299,0.015870999
-0.015182160,-0.008158591,0.015088898,0.023334565,0.057717902,0.006437322,-0.015415605,0.005236990,0.015862902
-0.015185644,0.011012059,0.016262652,0.016490737,0.059032107,0.006787201,-0.015531348,0.005199666,0.015854792
-0.015189128,0.026171802,0.016671491,0.009411132,0.060361431,0.007132763,-0.015646265,0.005162328,0.015846668
-0.015192614,0.037364124,0.016242146,0.002128379,0.061703093,0.007473936,-0.015760348,0.005124975,0.015838531
-0.015196101,0.007981860,0.011552003,-0.005324898,0.063054313,0.007810648,-0.015873592,0.005087609,0.015830381
-0.015199589,-0.020768095,0.006364384,-0.012916071,0.064412311,0.008142828,-0.015985993,0.005050229,0.015822217
-0.015203078,-0.009329495,0.001093265,-0.020612514,0.065774307,0.008470406,-0.016097543,0.005012835,0.015814040
-0.015206568,-0.013146095,-0.003847382,-0.028381601,0.067137519,0.008793309,-0.016208239,0.004975429,0.015805850
-0.015210059,-0.012661650,-0.008043581,-0.036190706,0.068499168,0.009111468,-0.016318074,0.004938010,0.015797646
-0.015213551,-0.023319914,-0.011081359,-0.044007202,0.069856473,0.009424810,-0.016427042,0.004900579,0.015789429
-0.015217044,-0.018313066,-0.009798318,-0.051798463,0.071206654,0.009733264,-0.016535139,0.004863136,0.015781199
-0.015220538,-0.009576973,-0.007288372,-0.059531863,0.072546930,0.010036760,-0.016642359,0.004825681,0.015772955
-0.015224033,0.003204073,-0.003897009,-0.067174775,0.073874522,0.010335226,-0.016748696,0.004788214,0.015764699
-0.015227529,-0.002447204,0.002394853,-0.074266158,0.075186649,0.010628591,-0.016854144,0.004750737,0.015756429
-0.015231027,0.005138181,0.004016405,-0.079901345,0.076480530,0.010916783,-0.016958699,0.004713249,0.015748146
-0.015234525,0.000925969,0.002266283,-0.085341867,0.077753385,0.011199732,-0.017062354,0.004675750,0.015739849
-0.015238025,-0.007407244,-0.000595995,-0.090520991,0.079002435,0.011477366,-0.017165105,0.004638241,0.015731540
-0.015241525,-0.005909614,-0.003586156,-0.095371988,0.080224897,0.011749614,-0.017266945,0.004600723,0.015723217
-0.015245027,0.003453327,-0.004802557,-0.099828125,0.081417993,0.012016405,-0.017367869,0.004563195,0.015714882
-0.015248529,0.005796791,-0.004424294,-0.103822672,0.082578941,0.012277667,-0.017467872,0.004525657,0.015706533
-0.015252033,-0.002305479,-0.004088994,-0.107288898,0.083704962,0.012533330,-0.017566948,0.004488111,0.015698171
-0.015255538,0.004305008,-0.004019035,-0.110160071,0.084793275,0.012783323,-0.017665092,0.004450557,0.015689796
-0.015259043,-0.008658537,-0.000446549,-0.111914425,0.085841099,0.013027573,-0.017762297,0.004412994,0.015681407
-0.015262550,0.007612832,0.008203198,-0.112805946,0.086718808,0.013266011,-0.017858559,0.004375423,0.015673006
-0.015266058,-0.004530560,0.014508526,-0.112887388,0.087550573,0.013498564,-0.017953873,0.004337845,0.015664592
-0.015269567,-0.000184577,0.013493944,-0.112084654,0.088333721,0.013725161,-0.018048231,0.004300260,0.015656165
-0.015273077,0.011000072,0.004474654,-0.105059499,0.089065578,0.013945732,-0.018141630,0.004262667,0.015647724
-0.015276588,-0.011312864,-0.006862198,-0.097160079,0.089743469,0.014160205,-0.018234063,0.004225068,0.015639271
-0.015280100,-0.018900834,-0.018652416,-0.088470400,0.090364721,0.014368509,-0.018325525,0.004187463,0.015630805
-0.015283613,-0.002838990,-0.029734104,-0.079074469,0.090926658,0.014570573,-0.018416010,0.004149851,0.015622326
-0.015287127,0.008547929,-0.041695776,-0.069056290,0.091426607,0.014766325,-0.018505514,0.004112234,0.015613833
-0.015290642,0.016372783,-0.055563549,-0.058499869,0.091861893,0.014955695,-0.018594029,0.004074612,0.015605328
-0.015294159,0.018212805,-0.073827908,-0.047489212,0.092229843,0.015138610,-0.018681552,0.004036985,0.015596810
-0.015297676,0.005877696,-0.093211811,-0.036108324,0.092527782,0.015315001,-0.018768076,0.003999353,0.015588279
-0.015301194,-0.002358475,-0.111902583,-0.024441212,0.092753035,0.015484795,-0.018853596,0.003961716,0.015579735
-0.015304714,0.012271949,-0.133581132,-0.012571881,0.092902929,0.015647922,-0.018938106,0.003924075,0.015571179
-0.015308234,-0.025384024,-0.128246682,-0.000345376,0.092974789,0.015804310,-0.019021600,0.003886431,0.015562609
-0.015311755,-0.092851435,-0.118049934,0.011916781,0.092965941,0.015953889,-0.019104075,0.003848783,0.015554027
-0.015315278,-0.139621731,-0.103414138,0.024132031,0.093167040,0.015678057,-0.019060322,0.003811132,0.015545431
-0.015318801,-0.200186362,-0.084762545,0.036217811,0.093281897,0.015395471,-0.019015551,0.003773479,0.015536823
-0.015322326,-0.269036775,-0.062518406,0.048091562,0.093307652,0.015106259,-0.018969768,0.003735822,0.015528202
-0.015325851,-0.330664421,-0.037104973,0.059670723,0.093241446,0.014810547,-0.018922981,0.003698164,0.015519569
-0.015329378,-0.346344060,-0.002162183,0.070872733,0.093080417,0.014508465,-0.018875198,0.003660504,0.015510922
-0.015332906,-0.303318297,0.034637869,0.081615031,0.092821706,0.014200138,-0.018826425,0.003622842,0.015502263
-0.015336434,-0.235613048,0.072406399,0.091815056,0.092462454,0.013885695,-0.018776670,0.003585179,0.015493591
-0.015339964,-0.142254230,0.110254625,0.101390249,0.091999799,0.013565262,-0.018723672,0.003545247,0.015484907
-0.015343495,-0.042267762,0.147293764,0.110258047,0.091430884,0.013238967,-0.018669707,0.003505314,0.015476209
-0.015347027,0.165320442,0.182635034,0.118335890,0.090752846,0.012906938,-0.018614781,0.003465381,0.015467499
-0.015350559,0.381484462,0.215389652,0.125541218,0.089962827,0.012569301,-0.018558903,0.003425448,0.015458777
-0.015354093,0.577198383,0.244668835,0.131791470,0.089057967,0.012226184,-0.018502080,0.003385515,0.015450041
-0.015357628,0.703436287,0.269583802,0.137004084,0.088035405,0.011877715,-0.018444319,0.003345583,0.015441294
-0.015361164,0.746172256,0.289245768,0.141096500,0.086892283,0.011524021,-0.018385626,0.003305651,0.015432533
-0.015364701,0.740012946,0.271730830,0.134217259,0.082797189,0.011165229,-0.018326011,0.003265720,0.015423760
-0.015368239,0.625256005,0.249013568,0.126257439,0.078586696,0.010801467,-0.018265479,0.003225790,0.015414974
-0.015371778,0.400831654,0.222033439,0.117339221,0.074268824,0.010432862,-0.018204038,0.003185862,0.015406176
-0.015375318,0.120670113,0.191729901,0.107584786,0.069851594,0.010059542,-0.018141696,0.003145936,0.015397365
-0.015378859,-0.106298397,0.159042412,0.097116313,0.065343028,0.009681633,-0.018078460,0.003106012,0.015388541
-0.015382401,-0.216143656,0.124910429,0.086055983,0.060751146,0.009299263,-0.018014337,0.003066090,0.015379705
-0.015385944,-0.284935444,0.090273412,0.074525976,0.056083969,0.008912560,-0.017949334,0.003026171,0.015370857
-0.015389488,-0.293743539,0.056070816,0.062648472,0.051349520,0.008521651,-0.017883459,0.002986254,0.015361996
-0.015393033,-0.268637723,0.023242100,0.050545652,0.046555819,0.008126663,-0.017816719,0.002946341,0.015353122
-0.015396580,-0.203412416,-0.004548634,0.038339696,0.041710887,0.007727724,-0.017749122,0.002906431,0.015344236
-0.015400127,-0.131247455,-0.029251875,0.026152785,0.036822745,0.007324961,-0.017680674,0.002866525,0.015335338
-0.015403675,-0.058047317,-0.050093465,0.014107097,0.031899415,0.006918501,-0.017611384,0.002826623,0.015326427
-0.015407224,-0.024716481,-0.066299248,0.002324815,0.026948917,0.006508472,-0.017541257,0.002786725,0.015317504
-0.015410774,0.007840575,-0.077095068,-0.009071882,0.021979273,0.006095002,-0.017470303,0.002746831,0.015308568
-0.015414326,0.000328324,-0.058389776,-0.019886756,0.016998504,0.005678217,-0.017398527,0.002706942,0.015299620
-0.015417878,0.008117014,-0.040609363,-0.030072207,0.012014631,0.005258245,-0.017325938,0.002667059,0.015290660
-0.015421431,0.005123598,-0.022800579,-0.039506580,0.007035676,0.004835214,-0.017252543,0.002627180,0.015281687
-0.015424986,0.003702746,-0.007447892,-0.048068216,0.002069659,0.004409250,-0.017178348,0.002587307,0.015272702
-0.015428541,-0.011352753,0.005526111,-0.055635459,-0.002875399,0.003980481,-0.017103362,0.002547440,0.015263704
-0.015432097,-0.000217810,0.008729176,-0.054649288,-0.007791476,0.003549035,-0.017027591,0.002507579,0.015254694
-0.015435655,0.001498765,0.010316733,-0.052664462,-0.012670551,0.003115038,-0.016951043,0.002467725,0.015245672
-0.015439213,0.003548434,0.010646574,-0.049798379,-0.017504603,0.002678619,-0.016873726,0.002427877,0.015236638
-0.015442772,0.015682660,0.010076491,-0.046168432,-0.022285611,0.002239905,-0.016795646,0.002388036,0.015227591
-0.015446333,-0.001495072,0.008112254,-0.041892020,-0.027005553,0.001799022,-0.016716810,0.002348202,0.015218532
-0.015449894,-0.013973190,0.005851543,-0.037086536,-0.031656409,0.001356099,-0.016637228,0.002308375,0.015209461
-0.015453456,-0.012745096,0.004397017,-0.032064452,-0.036035083,0.000911263,-0.016556904,0.002268557,0.015200378
-0.015457020,-0.001982188,0.003029326,-0.026747746,-0.040328971,0.000464641,-0.016475848,0.002228746,0.015191282
-0.015460584,0.003287140,0.001886119,-0.021253470,-0.044530396,0.000016360,-0.016394065,0.002188943,0.015182175
-0.015464150,0.008034492,0.001143451,-0.015737080,-0.048631680,-0.000433451,-0.016311564,0.002149149,0.015173055
-0.015467716,-0.009259881,0.002389865,-0.010275169,-0.052625145,-0.000884667,-0.016228352,0.002109364,0.015163923
-0.015471284,-0.001292163,0.003428741,-0.004982731,-0.056503113,-0.001337158,-0.016144436,0.002069588,0.015154779
-0.015474852,0.006834650,0.004470273,0.000025236,-0.060257906,-0.001790799,-0.016059823,0.002029822,0.015145622
